

***********    Page Summary   **************
run, id, name, date, time, page, OS name, OS version, browser name, browser version, duration, network, http Request, http response, build DOM, render, total resources, total resources size, total resources duration
Current Run,0,Amazon Home,2022-08-08,16:29:53,https://www.amazon.com/,WINDOWS,10,Chrome,104,3789,42,201,114,1423,2008,49,464062,24822.700000000652
Base Run,0,Amazon Home,2022-08-07,14:00:13,https://www.amazon.com/,WINDOWS,10,Chrome,104,3314,913,534,279,1506,68,300,2971487,102422.0

***********    Page Type Diff Analysis   **************
type, items, size, duration, comparison result
https://m.media-amazon.com/images/I/41wjYZ4VYJL._SY160_.jpg,img,-9610,-469.5,exist only in reference
https://m.media-amazon.com/images/I/31qkwPVi8RL._SY75_.jpg,img,-3024,-480.30000000004657,exist only in reference
https://m.media-amazon.com/images/I/31tKXsUuqSL._SY75_.jpg,img,-2861,-472.89999999990687,exist only in reference
https://m.media-amazon.com/images/I/21StTUJcMtL._SY75_.jpg,img,-2028,-473.19999999995343,exist only in reference
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2020/May/Dashboard/Fuji_Dash_StripLighting_379x304_1X_en_US._SY304_CB418597476_.jpg,img,-16076,-464.0,exist only in reference
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2021/September/DashboardCards/Fuji_Dash_Fitness_1X._SY304_CB639748186_.jpg,img,-19448,-465.80000000004657,exist only in reference
https://m.media-amazon.com/images/I/81VrLm+sxcL._AC_SY200_.jpg,img,-6406,-478.69999999995343,exist only in reference
https://m.media-amazon.com/images/I/31Pxhy+Q4iL._AC_SY200_.jpg,img,-6979,-577.2000000001863,exist only in reference
https://m.media-amazon.com/images/I/61fxf05IEVL._AC_SY200_.jpg,img,-5949,-479.0,exist only in reference
https://m.media-amazon.com/images/I/71brWizgV0L._AC_SY200_.jpg,img,-15081,-577.3000000000466,exist only in reference
https://m.media-amazon.com/images/I/61lcGqs9ntL._AC_SY200_.jpg,img,-5864,-466.0999999998603,exist only in reference
https://m.media-amazon.com/images/I/61H+FwIcdYL._AC_SY200_.jpg,img,-7929,-577.5,exist only in reference
https://m.media-amazon.com/images/I/81Pt9XY+SRS._AC_SY200_.jpg,img,-11025,-577.6000000000931,exist only in reference
https://m.media-amazon.com/images/I/71xnxFPlVbL._AC_SY200_.jpg,img,-7480,-577.5999999998603,exist only in reference
https://m.media-amazon.com/images/I/51Y-pg6uZlL._AC_SY200_.jpg,img,-3587,-577.8000000000466,exist only in reference
https://m.media-amazon.com/images/I/71L2i2B4DIL._AC_SY200_.jpg,img,-7515,-673.6000000000931,exist only in reference
https://m.media-amazon.com/images/I/713KIW0HM9L._AC_SY200_.jpg,img,-4484,-673.8000000000466,exist only in reference
https://m.media-amazon.com/images/I/715U4OZgT-L._AC_SY200_.jpg,img,-4726,-674.0,exist only in reference
https://m.media-amazon.com/images/I/714LjzCB8nL._AC_SY200_.jpg,img,-17654,-684.8000000000466,exist only in reference
https://m.media-amazon.com/images/I/71BApHNqW-L._AC_SY200_.jpg,img,-3968,-674.2999999998137,exist only in reference
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2021/September/DashboardCards/Fuji_Dash_SmartWatch_1X._SY304_CB639922137_.jpg,img,-19218,-441.0999999998603,exist only in reference
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2021/September/DashboardCards/Fuji_Desktop_Dash_Kindle_1x._SY304_CB639752818_.jpg,img,-11593,-442.0,exist only in reference
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2021/June/Fuji_Quad_Hat_1x._SY116_CB667159060_.jpg,img,-2570,-440.5,exist only in reference
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2021/June/Fuji_Quad_Apparel_1x._SY116_CB667159060_.jpg,img,-4033,-441.5,exist only in reference
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2021/June/Fuji_Quad_Figure_1x._SY116_CB667159060_.jpg,img,-2819,-441.0,exist only in reference
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2021/June/Fuji_Quad_Mug_1x._SY116_CB667159063_.jpg,img,-3643,-441.5,exist only in reference
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2021/September/DashboardCards/Fuji_Dash_Pets_1X._SY304_CB639746743_.jpg,img,-13737,-441.0,exist only in reference
https://m.media-amazon.com/images/I/4186R2h5DrL._AC_SY200_.jpg,img,-13135,-674.8000000000466,exist only in reference
https://m.media-amazon.com/images/I/91jVo7ykqxL._AC_SY200_.jpg,img,-8197,-470.60000000009313,exist only in reference
https://m.media-amazon.com/images/I/71ayGFDyV4L._AC_SY200_.jpg,img,-8607,-798.2000000001863,exist only in reference
https://m.media-amazon.com/images/I/81X8vWrXeyS._AC_SY200_.jpg,img,-12301,-470.69999999995343,exist only in reference
https://m.media-amazon.com/images/I/61sHuj5Q7QL._AC_SY200_.jpg,img,-4572,-675.1999999999534,exist only in reference
https://m.media-amazon.com/images/I/71sp8pInv9L._AC_SY200_.jpg,img,-6731,-470.79999999981374,exist only in reference
https://m.media-amazon.com/images/I/61jQ76eps9L._AC_SY200_.jpg,img,-5719,-675.5,exist only in reference
https://m.media-amazon.com/images/I/61RnWcucAJL._AC_SY200_.jpg,img,-7548,-676.0,exist only in reference
https://m.media-amazon.com/images/I/9127lY9p28L._AC_SY200_.jpg,img,-10999,-676.5,exist only in reference
https://m.media-amazon.com/images/I/71HAFYjIaBL._AC_SY200_.jpg,img,-3148,-470.80000000004657,exist only in reference
https://m.media-amazon.com/images/I/81zfcc4Rk3L._AC_SY200_.jpg,img,-10635,-471.0,exist only in reference
https://m.media-amazon.com/images/I/51xyFdG+yNL._AC_SY200_.jpg,img,-7977,-676.8000000000466,exist only in reference
https://m.media-amazon.com/images/I/71J2an0naxL._AC_SY200_.jpg,img,-7835,-471.0,exist only in reference
https://m.media-amazon.com/images/I/71ZAoGtFDzL._AC_SY200_.jpg,img,-10164,-677.1999999999534,exist only in reference
https://m.media-amazon.com/images/I/51Cjfj+zclL._AC_SY200_.jpg,img,-4659,-471.19999999995343,exist only in reference
https://m.media-amazon.com/images/I/61baox2Ih-L._AC_SY200_.jpg,img,-4875,-471.5,exist only in reference
https://m.media-amazon.com/images/I/81DDpydRSaL._AC_SY200_.jpg,img,-10177,-677.4000000001397,exist only in reference
https://m.media-amazon.com/images/I/91HCW-CnaYL._AC_SY200_.jpg,img,-12002,-471.5,exist only in reference
https://m.media-amazon.com/images/I/611GEnPgfML._AC_SY200_.jpg,img,-4958,-471.80000000004657,exist only in reference
https://m.media-amazon.com/images/I/71ozPFxkMTL._AC_SY200_.jpg,img,-13969,-680.9000000001397,exist only in reference
https://images-na.ssl-images-amazon.com/images/G/01/personalization/ybh/loading-4x-gray._CB485916920_.gif,img,-9165,-459.89999999990687,exist only in reference
https://m.media-amazon.com/images/I/91WJjJJI1uL._AC_SY200_.jpg,img,-17395,-681.1000000000931,exist only in reference
https://assoc-na.associates-amazon.com/abid/um?s=146-2212464-6392567&m=ATVPDKIKX0DER,img,0,-841.0999999998603,exist only in reference
https://images-na.ssl-images-amazon.com/images/I/61lemL2h6EL.js?AUIClients/AmazonUIjQuery&KK9dlo3A#412402-T1.412405-T1,script,-29946,-594.9000000001397,exist only in reference
https://images-na.ssl-images-amazon.com/images/I/11Sq-M5UoxL._RC%7C41jWkdimWrL.js_.js?AUIClients/AmazonGatewayAuiAssets,script,-9137,-500.0,exist only in reference
https://m.media-amazon.com/images/S/sash/fe2UeLQmJ11kKHN.png,css,-59534,-114.5,exist only in reference
https://m.media-amazon.com/images/S/sash/ydDD9hnRfziI$y7.png,css,-6161,-8.400000000139698,exist only in reference
https://m.media-amazon.com/images/S/sash/Um6FUNyHlup8DYZ.gif,css,-14286,-17.5,exist only in reference
https://images-na.ssl-images-amazon.com/images/I/31DEpWC1nGL.js?AUIClients/AmazonGatewayHerotatorJS&PDu43UNw#344985-T1,script,-2913,-20.0,exist only in reference
https://images-na.ssl-images-amazon.com/images/I/01suh3pFoYL.js?xcp,script,-895,-24.899999999906868,exist only in reference
https://images-na.ssl-images-amazon.com/images/I/3187pEDwpeL.js?xcp,script,-3022,-23.699999999953434,exist only in reference
https%3A%2F%2Fimages-na.ssl-images-amazon.com%2Fimages%2FI%2F11Y%2B5x%2BkkTL._RC%257C51fH61%2BExwL.js%2C11yKORv-GTL.js%2C11giXtZCwVL.js%2C01%2Bz%2BuIeJ-L.js%2C01VRMV3FBdL.js%2C21SDJtBU-PL.js%2C012FVc3131L.js%2C11rRjDLdAVL.js%2C513g-moecaL.js%2C11kWu3cNjYL.js%2C11aKqyRXooL.js%2C11OREnu1epL.js%2C11qVTZscrRL.js%2C21ssiLNIZvL.js%2C0190vxtlzcL.js%2C51%2BN26vFcBL.js%2C01JYHc2oIlL.js%2C31nfKXylf6L.js%2C01ezj5Rkz1L.js%2C11bEz2VIYrL.js%2C31o2NGTXThL.js%2C01rpauTep4L.js%2C013B7CZevpL.js_.js%3FAUIClients%2FAmazonUI,script,-60919,-26.600000000093132,exist only in reference
https://images-na.ssl-images-amazon.com/images/I/51SrwqaWgEL.js?AUIClients/CardJsRuntimeBuzzCopyBuild,script,-13680,-24.5,exist only in reference
https%3A%2F%2Fimages-na.ssl-images-amazon.com%2Fimages%2FI%2F41Onz%2Bq4UnL._RC%257C71cwmjT1zhL.js%2C01QvReFeJyL.js%2C01phmzCOwJL.js%2C61X9VdT7nML.js%2C41gNKoK0s7L.js%2C115pV8Rl02L.js%2C21QA-szxgvL.js%2C11k47yUMOjL.js%2C41-yzz3IsJL.js%2C51-xVUkFLqL.js%2C31q09M4kHBL.js%2C11lEMI5MhIL.js%2C31zRQYivqLL.js%2C01LEzWzrPZL.js%2C01AqeWA7PKL.js_.js%3FAUIClients%2FNavDesktopUberAsset%26qOwnoY3d%23desktop.language-en.us.375680-T1.420134-T1.366740-T1.310484-T1.437740-T1.444180-T1.395433-T1,script,-97768,-21.0,exist only in reference
https://www.amazon.com/ah/ajax/counter?ctr=desktop_ajax_atf&exp=1659861130339&rId=7XXA2CZW5QPH3AJBTTNV&mkId=ATVPDKIKX0DER&h=fc2600f1e7c5aed579a8dfc672d45dfc92230e09b5e957d0052471f766d1836e,xmlhttprequest,-320,-148.10000000009313,exist only in reference
https://m.media-amazon.com/images/I/71obCNAP0hL._AC_SY200_.jpg,img,-4390,-163.0,exist only in reference
https://m.media-amazon.com/images/I/71s5VxWE6cL._AC_SY200_.jpg,img,-9014,-157.4000000001397,exist only in reference
https://m.media-amazon.com/images/I/61WXvkV6mIL._AC_SY200_.jpg,img,-5140,-161.60000000009313,exist only in reference
https://m.media-amazon.com/images/I/61cF5J0nBHL._AC_SY200_.jpg,img,-7055,-174.69999999995343,exist only in reference
https://m.media-amazon.com/images/I/71toUmutApL._AC_SY200_.jpg,img,-4054,-173.80000000004657,exist only in reference
https://m.media-amazon.com/images/I/818bmb2pRxL._AC_SY200_.jpg,img,-13327,-162.19999999995343,exist only in reference
https://m.media-amazon.com/images/I/41qCpMHpc0L._AC_SY200_.jpg,img,-5671,-162.80000000004657,exist only in reference
https://m.media-amazon.com/images/I/91ktfa+F-TL._AC_SY200_.jpg,img,-10673,-153.30000000004657,exist only in reference
https://m.media-amazon.com/images/I/811jW-BHHIL._AC_SY200_.jpg,img,-7387,-162.39999999990687,exist only in reference
https://m.media-amazon.com/images/I/61DeVisstoL._AC_SY200_.jpg,img,-7542,-172.0999999998603,exist only in reference
https://m.media-amazon.com/images/I/A1IXiTLAXRL._AC_SY200_.jpg,img,-13587,-161.0,exist only in reference
https://m.media-amazon.com/images/I/81OPY8BNRPL._AC_SY200_.jpg,img,-6272,-169.5,exist only in reference
https://m.media-amazon.com/images/I/41P+4YVru4L._AC_SY200_.jpg,img,-7475,-160.80000000004657,exist only in reference
https://m.media-amazon.com/images/I/71DPL34+BkL._AC_SY200_.jpg,img,-5789,-159.0999999998603,exist only in reference
https://m.media-amazon.com/images/I/51AyJhBLeEL._AC_SY200_.jpg,img,-4881,-150.4000000001397,exist only in reference
https://m.media-amazon.com/images/I/91fp+HWjAlL._AC_SY200_.jpg,img,-8318,-154.60000000009313,exist only in reference
https://m.media-amazon.com/images/I/71iQIF8+5EL._AC_SY200_.jpg,img,-10142,-153.5,exist only in reference
https://m.media-amazon.com/images/I/51WOGGO6ahS._AC_SY200_.jpg,img,-6622,-149.5999999998603,exist only in reference
https://m.media-amazon.com/images/I/71W5PeJzC5L._AC_SY200_.jpg,img,-8569,-151.10000000009313,exist only in reference
https://m.media-amazon.com/images/I/71eTXg+ZEUL._AC_SY200_.jpg,img,-7535,-152.30000000004657,exist only in reference
https://m.media-amazon.com/images/I/61igt5bQrVL._AC_SY200_.jpg,img,-7362,-158.60000000009313,exist only in reference
https://m.media-amazon.com/images/I/61iQStFCuqL._AC_SY200_.jpg,img,-3097,-152.0,exist only in reference
https://m.media-amazon.com/images/I/71pyEuocqGL._AC_SY200_.jpg,img,-5247,-147.70000000018626,exist only in reference
https://m.media-amazon.com/images/I/41vhPGnLpcL._AC_SY200_.jpg,img,-2028,-152.4000000001397,exist only in reference
https://m.media-amazon.com/images/I/51YM3bASHDL._AC_SY200_.jpg,img,-3651,-154.5999999998603,exist only in reference
https://m.media-amazon.com/images/I/71N+ot6tNoL._AC_SY200_.jpg,img,-5396,-153.89999999990687,exist only in reference
https://m.media-amazon.com/images/I/91uxrAJV31L._AC_SY200_.jpg,img,-14040,-148.9000000001397,exist only in reference
https://m.media-amazon.com/images/I/71pSf0U3VEL._AC_SY200_.jpg,img,-9044,-147.0,exist only in reference
https://m.media-amazon.com/images/G/01/csm/showads.v2.js?adtag=csm&adflag=-google-adsense.,fetch,-328,-88.70000000018626,exist only in reference
https://www.amazon.com/rd/uedata?at&v=0.228980.0&id=7XXA2CZW5QPH3AJBTTNV&m=1&sc=csa:browserQuiteFn&pc=1701&at=1701&t=1659861012219&csmtags=aui|aui:aui_build_date:3.22.2-2022-08-04|mutObsYes|mutObsActive|navbar|gwCFImgNoCache|fls-na-amazon-com|perfYes|fy_cdn_fr|fy_cdn_mp|aui:sw:page_proxy:no_ctrl|browserQuiteFn&viz=visible:68&pty=Gateway&spty=desktop&pti=desktop&tid=7XXA2CZW5QPH3AJBTTNV&aftb=1,img,-371,-400.19999999995343,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fat%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26m%3D1%26sc%3Dcsa%3AbrowserQuiteFn%26pc%3D1701%26at%3D1701%26t%3D1659861012219%26csmtags%3Daui%7Caui%3Aaui_build_date%3A3.22.2-2022-08-04%7CmutObsYes%7CmutObsActive%7Cnavbar%7CgwCFImgNoCache%7Cfls-na-amazon-com%7CperfYes%7Cfy_cdn_fr%7Cfy_cdn_mp%7Caui%3Asw%3Apage_proxy%3Ano_ctrl%7CbrowserQuiteFn%26viz%3Dvisible%3A68%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:1696,img,0,-439.80000000004657,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fld%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26sc0%3Daui%3Asw%3Appft%3Acallback_ricb%26bb0%3D348%26pc0%3D1665%26ld0%3D1665%26t0%3D1659861012183%26sc1%3Dportal-bb%26pc1%3D13%26ld1%3D13%26t1%3D1659861010977%26sc2%3Dgw-ftGr-desktop-hero-1-visible%26cf2%3D896%26pc2%3D896%26ld2%3D896%26t2%3D1659861011414%26sc3%3Dh1Af%26cf3%3D934%26pc3%3D934%26ld3%3D934%26t3%3D1659861011452%26sc4%3Ddesktop-banner-stripe-visible%26cf4%3D935%26pc4%3D935%26ld4%3D935%26t4%3D1659861011453%26sc5%3Ddesktop-grid-1-visible%26cf5%3D939%26pc5%3D939%26ld5%3D939%26t5%3D1659861011457%26sc6%3Ddesktop-grid-2-visible%26cf6%3D939%26pc6%3D939%26ld6%3D939%26t6%3D1659861011457%26sc7%3Ddesktop-grid-3-visible%26cf7%3D940%26pc7%3D940%26ld7%3D940%26t7%3D1659861011458%26sc8%3Ddesktop-grid-1-D1-visible%26cf8%3D940%26pc8%3D940%26ld8%3D940%26t8%3D1659861011458%26sc9%3Ddesktop-grid-1-D2-visible%26cf9%3D1040%26pc9%3D1040%26ld9%3D1040%26t9%3D1659861011558%26sc10%3Ddesktop-grid-1-D2-active%26cf10%3D1040%26pc10%3D1040%26ld10%3D1040%26t10%3D1659861011558%26sc11%3Ddesktop-grid-4-visible%26cf11%3D1040%26pc11%3D1041%26ld11%3D1041%26t11%3D1659861011559%26sc12%3Ddesktop-grid-5-visible%26cf12%3D1041%26pc12%3D1041%26ld12%3D1041%26t12%3D1659861011559%26sc13%3Ddesktop-grid-6-visible%26cf13%3D1043%26pc13%3D1043%26ld13%3D1043%26t13%3D1659861011561%26sc14%3Ddesktop-grid-7-visible%26cf14%3D1044%26pc14%3D1044%26ld14%3D1044%26t14%3D1659861011562%26sc15%3DspLoadJs%26cf15%3D1048%26pc15%3D1048%26ld15%3D1048%26t15%3D1659861011566%26sc16%3Ddesktop-1-visible%26cf16%3D1062%26pc16%3D1062%26ld16%3D1062%26t16%3D1659861011580%26sc17%3Ddesktop-2-visible%26cf17%3D1064%26pc17%3D1064%26ld17%3D1064%26t17%3D1659861011582%26sc18%3Dgateway-asset-load%26cf18%3D1136%26pc18%3D1136%26ld18%3D1136%26t18%3D1659861011654%26sc19%3DjQueryReady%26cf19%3D1137%26pc19%3D1137%26ld19%3D1137%26t19%3D1659861011655%26sc20%3DnavCF%26cf20%3D1140%26pc20%3D1140%26ld20%3D1140%26t20%3D1659861011658%26sc21%3DgwGridInit%26cf21%3D1141%26pc21%3D1141%26ld21%3D1141%26t21%3D1659861011659%26sc22%3Ddesktop-btf-grid-1-visible%26cf22%3D1203%26pc22%3D1203%26ld22%3D1203%26t22%3D1659861011721%26sc23%3Ddesktop-btf-grid-2-visible%26cf23%3D1204%26pc23%3D1204%26ld23%3D1204%26t23%3D1659861011722%26sc24%3Ddesktop-btf-grid-3-visible%26cf24%3D1205%26pc24%3D1205%26ld24%3D1205%26t24%3D1659861011723%26sc25%3Ddesktop-btf-grid-4-visible%26cf25%3D1205%26pc25%3D1205%26ld25%3D1205%26t25%3D1659861011723%26sc26%3Ddesktop-3-visible%26cf26%3D1237%26pc26%3D1237%26ld26%3D1237%26t26%3D1659861011755%26sc27%3Ddesktop-4-visible%26cf27%3D1241%26pc27%3D1241%26ld27%3D1241%26t27%3D1659861011759%26sc28%3Ddesktop-btf-grid-5-visible%26cf28%3D1242%26pc28%3D1242%26ld28%3D1242%26t28%3D1659861011760%26sc29%3Ddesktop-btf-grid-6-visible%26cf29%3D1242%26pc29%3D1242%26ld29%3D1242%26t29%3D1659861011760%26sc30%3Ddesktop-btf-grid-7-visible%26cf30%3D1243%26pc30%3D1243%26ld30%3D1243%26t30%3D1659861011761%26sc31%3Ddesktop-btf-grid-8-visible%26cf31%3D1257%26pc31%3D1257%26ld31%3D1257%26t31%3D1659861011775%26sc32%3Ddesktop-5-visible%26cf32%3D1260%26pc32%3D1260%26ld32%3D1260%26t32%3D1659861011778%26sc33%3Ddesktop-6-visible%26cf33%3D1262%26pc33%3D1262%26ld33%3D1262%26t33%3D1659861011780%26sc34%3Dhero-first-image%26cf34%3D1267%26pc34%3D1267%26ld34%3D1267%26t34%3D1659861011785%26sc35%3Ddesktop-7-visible%26cf35%3D1272%26pc35%3D1272%26ld35%3D1272%26t35%3D1659861011790%26sc36%3DgwBTFGridInit%26cf36%3D1275%26pc36%3D1275%26ld36%3D1275%26t36%3D1659861011793%26sc37%3Ddesktop-grid-1-D1-active%26cf37%3D1298%26pc37%3D1298%26ld37%3D1298%26t37%3D1659861011816%26sc38%3Ddesktop-grid-6-active%26cf38%3D1298%26pc38%3D1298%26ld38%3D1298%26t38%3D1659861011816%26sc39%3DcsmCELLSframework%26bb39%3D1360%26pc39%3D1360%26ld39%3D1360%26t39%3D1659861011878%26sc40%3DcsmCELLSpdm%26bb40%3D1361%26pc40%3D1416%26ld40%3D1416%26t40%3D1659861011934%26sc41%3DcsmCELLSvpm%26bb41%3D1416%26pc41%3D1416%26ld41%3D1416%26t41%3D1659861011934%26sc42%3DcsmCELLSfem%26bb42%3D1416%26pc42%3D1416%26ld42%3D1416%26t42%3D1659861011934%26sc43%3Due_sushi_v1%26bb43%3D1417%26pc43%3D1418%26ld43%3D1418%26t43%3D1659861011936%26sc44%3DjQueryDomReady%26cf44%3D1657%26pc44%3D1657%26ld44%3D1657%26t44%3D1659861012175%26ctb%3D1:1696,img,0,-766.4000000001397,exist only in reference
https://www.amazon.com/rd/uedata?ld&v=0.228980.0&id=7XXA2CZW5QPH3AJBTTNV&sw=1280&sh=1024&vw=1017&vh=827&m=1&sc=7XXA2CZW5QPH3AJBTTNV&ue=70&bb=446&ns=554&ne=913&cf=934&af=1041&fn=1041&be=1348&fp=754&fcp=754&pc=1694&tc=-1589&na_=-1589&ul_=-1659861010518&_ul=-1659861010518&rd_=-1659861010518&_rd=-1659861010518&fe_=-1552&lk_=-1552&_lk=-1552&co_=-839&_co=-676&sc_=-787&rq_=-662&rs_=-128&_rs=151&dl_=-59&di_=1656&de_=1657&_de=1658&_dc=1694&ld_=1694&_ld=-1659861010518&ntd=0&ty=0&rc=0&hob=23&hoe=71&ld=1696&t=1659861012214&ctb=1&rt=cf:91-3-3-85-3-0-1_af:95-3-3-86-4-2-0_ld:130-9-3-114-5-2-0&pty=Gateway&spty=desktop&pti=desktop&tid=7XXA2CZW5QPH3AJBTTNV&aftb=1,img,-371,-400.39999999990687,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fld%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26sw%3D1280%26sh%3D1024%26vw%3D1017%26vh%3D827%26m%3D1%26sc%3D7XXA2CZW5QPH3AJBTTNV%26ue%3D70%26bb%3D446%26ns%3D554%26ne%3D913%26cf%3D934%26af%3D1041%26fn%3D1041%26be%3D1348%26fp%3D754%26fcp%3D754%26pc%3D1694%26tc%3D-1589%26na_%3D-1589%26ul_%3D-1659861010518%26_ul%3D-1659861010518%26rd_%3D-1659861010518%26_rd%3D-1659861010518%26fe_%3D-1552%26lk_%3D-1552%26_lk%3D-1552%26co_%3D-839%26_co%3D-676%26sc_%3D-787%26rq_%3D-662%26rs_%3D-128%26_rs%3D151%26dl_%3D-59%26di_%3D1656%26de_%3D1657%26_de%3D1658%26_dc%3D1694%26ld_%3D1694%26_ld%3D-1659861010518%26ntd%3D0%26ty%3D0%26rc%3D0%26hob%3D23%26hoe%3D71%26ld%3D1696%26t%3D1659861012214%26ctb%3D1%26rt%3Dcf%3A91-3-3-85-3-0-1_af%3A95-3-3-86-4-2-0_ld%3A130-9-3-114-5-2-0%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:1705,img,0,-438.89999999990687,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fld%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26ctb%3D1%26sc0%3DjQueryWindowLoad%26cf0%3D1724%26pc0%3D1724%26ld0%3D1724%26t0%3D1659861012242%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:1719,img,0,-425.60000000009313,exist only in reference
https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:146-2212464-6392567:7XXA2CZW5QPH3AJBTTNV$uedata=s:%2Frd%2Fuedata%3Fld%26v%3D0.228980.0%26id%3D7XXA2CZW5QPH3AJBTTNV%26ctb%3D1%26sc0%3DgwLayoutReady%26cf0%3D1760%26pc0%3D1760%26ld0%3D1760%26t0%3D1659861012278%26pty%3DGateway%26spty%3Ddesktop%26pti%3Ddesktop%26tid%3D7XXA2CZW5QPH3AJBTTNV%26aftb%3D1:1755,img,0,-337.69999999995343,exist only in reference
https://m.media-amazon.com/images/I/71ZvCIa+95L._AC_SY200_.jpg,img,-13790,-69.5999999998603,exist only in reference
https://m.media-amazon.com/images/I/612C2HJJaRL._AC_SY200_.jpg,img,-9913,-69.5999999998603,exist only in reference
https://m.media-amazon.com/images/I/31ic4Ur6CDL._AC_SY200_.jpg,img,-8396,-72.0,exist only in reference
https://m.media-amazon.com/images/I/61f1mC2g8IL._AC_SY200_.jpg,img,-3422,-71.39999999990687,exist only in reference
https://m.media-amazon.com/images/I/91-Qm7whvoL._AC_SY200_.jpg,img,-12769,-69.10000000009313,exist only in reference
https://m.media-amazon.com/images/I/51JvrrMtABL._AC_SY200_.jpg,img,-3554,-68.30000000004657,exist only in reference
https://m.media-amazon.com/images/I/81hInrBDwpL._AC_SY200_.jpg,img,-8429,-70.5999999998603,exist only in reference
https://m.media-amazon.com/images/I/71L6uREmXaS._AC_SY200_.jpg,img,-5924,-70.9000000001397,exist only in reference
https://m.media-amazon.com/images/I/71zzvfWuiyL._AC_SY200_.jpg,img,-7375,-69.69999999995343,exist only in reference
https://m.media-amazon.com/images/I/A1Q9ncuusmL._AC_SY200_.jpg,img,-7652,-69.89999999990687,exist only in reference
https://m.media-amazon.com/images/I/81Q-c2y9e8L._AC_SY200_.jpg,img,-15280,-69.30000000004657,exist only in reference
https://m.media-amazon.com/images/I/61Tz4KrEstL._AC_SY200_.jpg,img,-8681,-69.20000000018626,exist only in reference
https://m.media-amazon.com/images/I/419qcWza6hL._AC_SY200_.jpg,img,-3158,-67.89999999990687,exist only in reference
https://m.media-amazon.com/images/I/71v0FHvc3mL._AC_SY200_.jpg,img,-9261,-66.5,exist only in reference
https://m.media-amazon.com/images/I/81ZPDLNcL8L._AC_SY200_.jpg,img,-6923,-91.19999999995343,exist only in reference
https://m.media-amazon.com/images/I/81yam08hJVL._AC_SY200_.jpg,img,-11621,-92.30000000004657,exist only in reference
https://m.media-amazon.com/images/I/61gW9S3OHrL._AC_SY200_.jpg,img,-8393,-92.39999999990687,exist only in reference
https://m.media-amazon.com/images/I/81M+9M5LCbL._AC_SY200_.jpg,img,-3811,-91.30000000004657,exist only in reference
https://m.media-amazon.com/images/I/71NTHqsqemL._AC_SY200_.jpg,img,-15831,-90.5999999998603,exist only in reference
https://m.media-amazon.com/images/I/31RfF3tfHZL._AC_SY200_.jpg,img,-3890,-82.60000000009313,exist only in reference
https://m.media-amazon.com/images/I/41v3TEUysAL._AC_SY200_.jpg,img,-4110,-78.39999999990687,exist only in reference
https://m.media-amazon.com/images/I/61CJKRFhX2L._AC_SY200_.jpg,img,-4989,-91.69999999995343,exist only in reference
https://m.media-amazon.com/images/I/41Pz18PhNBL._AC_SY200_.jpg,img,-1994,-70.69999999995343,exist only in reference
https://m.media-amazon.com/images/I/61EVpThr0gL._AC_SY200_.jpg,img,-9112,-80.5,exist only in reference
https://m.media-amazon.com/images/I/71J-nynsFHL._AC_SY200_.jpg,img,-8449,-84.79999999981374,exist only in reference
