

***********    Page Summary   **************
run, id, name, date, time, page, OS name, OS version, browser name, browser version, duration, network, http Request, http response, build DOM, render, total resources, total resources size, total resources duration
Current Run,0,Amazon Home,2022-08-08,16:36:43,https://www.amazon.com/,WINDOWS,10,Chrome,104,3038,80,152,280,1065,1461,298,3022440,149904.50000000093
Base Run,0,Amazon Home,2022-08-07,14:00:13,https://www.amazon.com/,WINDOWS,10,Chrome,104,3314,913,534,279,1506,68,300,2971487,102422.0

***********    Page Type Diff Analysis   **************
type, items, size, duration, comparison result
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2020/October/Fuji_D2_45M_en_US_1x._CB418309979_.jpg,img,0,246.20000000018626,found match
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2022/February/DashboardCards/GW_CONS_AUS_HPC_HPCEssentials_CatCard_Desktop1x._SY304_CB627424361_.jpg,img,0,247.69999999995343,found match
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2020/May/Dashboard/Fuji_Dash_PC_1x._SY304_CB431800965_.jpg,img,0,248.4000000001397,found match
https://m.media-amazon.com/images/I/41S2fDCwTkL._SY160_.jpg,img,14509,699.2999999998137,new
https://m.media-amazon.com/images/I/21uoU7j5uxL._SY75_.jpg,img,1972,703.1999999997206,new
https://m.media-amazon.com/images/I/41x4edhN4EL._SY75_.jpg,img,2302,707.5999999996275,new
https://m.media-amazon.com/images/I/511qeWcsmIL._SY75_.jpg,img,2085,708.0,new
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2020/May/Dashboard/Fuji_Dash_Electronics_1x._SY304_CB432774322_.jpg,img,0,271.10000000009313,found match
https://m.media-amazon.com/images/I/41YyGt8ZxZL._SY160_.jpg,img,0,226.70000000018626,found match
https://m.media-amazon.com/images/I/31W65BL9JkL._SY75_.jpg,img,0,226.3000000002794,found match
https://m.media-amazon.com/images/I/31zfE4fiizL._SY75_.jpg,img,0,226.79999999981374,found match
https://m.media-amazon.com/images/I/31jqcXyW3ML._SY75_.jpg,img,0,226.89999999990687,found match
https://m.media-amazon.com/images/I/61li1wjVHBL._AC_SY200_.jpg,img,0,229.69999999995343,found match
https://m.media-amazon.com/images/I/61uqxM5x-1L._AC_SY200_.jpg,img,0,20.199999999953434,found match
https://m.media-amazon.com/images/I/71HqGW0LKgL._AC_SY200_.jpg,img,0,18.0,found match
https://m.media-amazon.com/images/I/51ZnBH4OxpL._AC_SY200_.jpg,img,0,229.3000000002794,found match
https://m.media-amazon.com/images/I/51A+-XkCCkL._AC_SY200_.jpg,img,0,234.10000000009313,found match
https://m.media-amazon.com/images/I/61oVWsRc1jL._AC_SY200_.jpg,img,0,20.99999999976717,found match
https://m.media-amazon.com/images/I/61IId+oIO0L._AC_SY200_.jpg,img,0,19.9000000001397,found match
https://m.media-amazon.com/images/I/71xnxFPlVbL._AC_SY200_.jpg,img,0,133.50000000023283,found match
https://m.media-amazon.com/images/I/71L2i2B4DIL._AC_SY200_.jpg,img,0,37.89999999990687,found match
https://m.media-amazon.com/images/I/51Y-pg6uZlL._AC_SY200_.jpg,img,11,134.4000000001397,found match
https://m.media-amazon.com/images/I/713KIW0HM9L._AC_SY200_.jpg,img,0,37.300000000046566,found match
https://m.media-amazon.com/images/I/714LjzCB8nL._AC_SY200_.jpg,img,6,29.0999999998603,found match
https://m.media-amazon.com/images/I/715U4OZgT-L._AC_SY200_.jpg,img,6,40.1999999997206,found match
https://m.media-amazon.com/images/I/71BApHNqW-L._AC_SY200_.jpg,img,0,37.89999999990687,found match
https://m.media-amazon.com/images/I/41wjYZ4VYJL._SY160_.jpg,img,0,243.39999999990687,found match
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2020/May/Dashboard/Fuji_Dash_StripLighting_379x304_1X_en_US._SY304_CB418597476_.jpg,img,0,252.0,found match
https://m.media-amazon.com/images/I/31qkwPVi8RL._SY75_.jpg,img,0,231.10000000032596,found match
https://m.media-amazon.com/images/I/31tKXsUuqSL._SY75_.jpg,img,0,239.5,found match
https://m.media-amazon.com/images/I/21StTUJcMtL._SY75_.jpg,img,0,240.9000000001397,found match
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2020/May/Dashboard/Fuji_Dash_Laptops_379x304_1X_en_US._SY304_CB418608471_.jpg,img,0,247.10000000009313,found match
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2021/September/DashboardCards/Fuji_Desktop_Dash_Kindle_1x._SY304_CB639752818_.jpg,img,0,272.79999999981374,found match
https://m.media-amazon.com/images/I/61RnWcucAJL._AC_SY200_.jpg,img,0,40.0,found match
https://m.media-amazon.com/images/I/9127lY9p28L._AC_SY200_.jpg,img,10,39.799999999813735,found match
https://m.media-amazon.com/images/I/71HAFYjIaBL._AC_SY200_.jpg,img,0,245.69999999995343,found match
https://m.media-amazon.com/images/I/51xyFdG+yNL._AC_SY200_.jpg,img,0,214.80000000004657,found match
https://m.media-amazon.com/images/I/71ZAoGtFDzL._AC_SY200_.jpg,img,0,214.5999999998603,found match
https://m.media-amazon.com/images/I/71kkhS+jtEL._AC_SY200_.jpg,img,0,632.1999999997206,found match
https://m.media-amazon.com/images/I/71J2an0naxL._AC_SY200_.jpg,img,4,421.39999999990687,found match
https://m.media-amazon.com/images/I/81Y29kSqfhL._AC_SY200_.jpg,img,4742,892.7000000001863,new
https://m.media-amazon.com/images/I/51Cjfj+zclL._AC_SY200_.jpg,img,0,445.69999999995343,found match
https://m.media-amazon.com/images/I/61baox2Ih-L._AC_SY200_.jpg,img,-19,846.0,found match
https://m.media-amazon.com/images/I/81DDpydRSaL._AC_SY200_.jpg,img,1,239.89999999967404,found match
https://m.media-amazon.com/images/I/91HCW-CnaYL._AC_SY200_.jpg,img,0,840.1999999997206,found match
https://m.media-amazon.com/images/I/81CFjkMBZ+L._AC_SY200_.jpg,img,18,454.59999999962747,found match
https://m.media-amazon.com/images/I/611GEnPgfML._AC_SY200_.jpg,img,-43,840.399999999674,found match
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2021/September/DashboardCards/Fuji_Dash_Fitness_1X._SY304_CB639748186_.jpg,img,0,429.10000000032596,found match
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2021/September/DashboardCards/Fuji_Dash_SmartWatch_1X._SY304_CB639922137_.jpg,img,0,452.10000000032596,found match
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2021/September/DashboardCards/Fuji_Dash_Pets_1X._SY304_CB639746743_.jpg,img,0,451.39999999990687,found match
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2021/June/Fuji_Quad_Apparel_1x._SY116_CB667159060_.jpg,img,0,452.39999999990687,found match
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2021/June/Fuji_Quad_Hat_1x._SY116_CB667159060_.jpg,img,0,452.60000000009313,found match
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2021/June/Fuji_Quad_Figure_1x._SY116_CB667159060_.jpg,img,0,452.3000000002794,found match
https://images-na.ssl-images-amazon.com/images/G/01/AmazonExports/Fuji/2021/June/Fuji_Quad_Mug_1x._SY116_CB667159063_.jpg,img,0,452.29999999981374,found match
https://m.media-amazon.com/images/I/41OJMQn2frL._AC_SY200_.jpg,img,0,832.0999999996275,found match
https://m.media-amazon.com/images/I/81qLNmNOhoL._AC_SY200_.jpg,img,-216,832.3000000000466,found match
https://m.media-amazon.com/images/I/61M6OTb5ECL._AC_SY200_.jpg,img,29,831.399999999674,found match
https://m.media-amazon.com/images/I/81K6VI9u9jL._AC_SY200_.jpg,img,0,833.3000000000466,found match
https://m.media-amazon.com/images/I/512VTViDtrL._AC_SY200_.jpg,img,-335,829.9000000001397,found match
https://m.media-amazon.com/images/I/51gdiwIxbGL._AC_SY200_.jpg,img,0,832.5,found match
https://m.media-amazon.com/images/I/71foSNJZ-OL._AC_SY200_.jpg,img,86,832.8000000000466,found match
https://m.media-amazon.com/images/I/81VrLm+sxcL._AC_SY200_.jpg,img,0,826.9000000001397,found match
https://m.media-amazon.com/images/I/31Pxhy+Q4iL._AC_SY200_.jpg,img,0,728.5,found match
https://m.media-amazon.com/images/I/61fxf05IEVL._AC_SY200_.jpg,img,46,827.0,found match
https://m.media-amazon.com/images/I/71brWizgV0L._AC_SY200_.jpg,img,199,729.399999999674,found match
https://m.media-amazon.com/images/I/61H+FwIcdYL._AC_SY200_.jpg,img,0,729.1999999997206,found match
https://m.media-amazon.com/images/I/612C2HJJaRL._AC_SY200_.jpg,img,117,1236.4000000001397,found match
https://m.media-amazon.com/images/I/4186R2h5DrL._AC_SY200_.jpg,img,0,632.0000000002328,found match
https://m.media-amazon.com/images/I/61lcGqs9ntL._AC_SY200_.jpg,img,-31,842.100000000326,found match
https://m.media-amazon.com/images/I/91jVo7ykqxL._AC_SY200_.jpg,img,0,835.5,found match
https://m.media-amazon.com/images/I/71ayGFDyV4L._AC_SY200_.jpg,img,123,508.5,found match
https://m.media-amazon.com/images/I/61sHuj5Q7QL._AC_SY200_.jpg,img,0,631.9999999997672,found match
https://m.media-amazon.com/images/I/81X8vWrXeyS._AC_SY200_.jpg,img,324,837.3000000000466,found match
https://m.media-amazon.com/images/I/61jQ76eps9L._AC_SY200_.jpg,img,1,632.8999999999069,found match
https://images-na.ssl-images-amazon.com/images/G/01/personalization/ybh/loading-4x-gray._CB485916920_.gif,img,0,424.10000000009313,found match
https://m.media-amazon.com/images/I/71sp8pInv9L._AC_SY200_.jpg,img,0,836.7000000001863,found match
https://assoc-na.associates-amazon.com/abid/um?s=131-1293225-1505201&m=ATVPDKIKX0DER,img,0,1609.7000000001863,new
https://images-na.ssl-images-amazon.com/images/I/61lemL2h6EL.js?AUIClients/AmazonUIjQuery&KK9dlo3A#412402-T1.412405-T1,script,0,606.9000000001397,found match
https://images-na.ssl-images-amazon.com/images/I/01rGP6HIADL.js?AUIClients/GenericObservableJS,script,53,645.3000000002794,found match
https://images-na.ssl-images-amazon.com/images/I/11Sq-M5UoxL._RC%7C41jWkdimWrL.js_.js?AUIClients/AmazonGatewayAuiAssets,script,0,644.1000000000931,found match
https://m.media-amazon.com/images/S/sash/fe2UeLQmJ11kKHN.png,css,0,882.8000000002794,found match
https://images-na.ssl-images-amazon.com/images/I/31DEpWC1nGL.js?AUIClients/AmazonGatewayHerotatorJS&PDu43UNw#344985-T1,script,259,901.8000000002794,found match
https%3A%2F%2Fimages-na.ssl-images-amazon.com%2Fimages%2FI%2F41Onz%2Bq4UnL._RC%257C71cwmjT1zhL.js%2C01QvReFeJyL.js%2C01phmzCOwJL.js%2C61X9VdT7nML.js%2C41gNKoK0s7L.js%2C115pV8Rl02L.js%2C21QA-szxgvL.js%2C11k47yUMOjL.js%2C41-yzz3IsJL.js%2C51-xVUkFLqL.js%2C31q09M4kHBL.js%2C11lEMI5MhIL.js%2C31zRQYivqLL.js%2C01LEzWzrPZL.js%2C01AqeWA7PKL.js_.js%3FAUIClients%2FNavDesktopUberAsset%26qOwnoY3d%23desktop.language-en.us.375680-T1.420134-T1.366740-T1.310484-T1.437740-T1.444180-T1.395433-T1,script,17400,1201.5,found match
https://m.media-amazon.com/images/G/01/csm/showads.v2.js?adtag=csm&adflag=-google-adsense.,fetch,15,792.4999999995343,found match
https://m.media-amazon.com/images/S/sash/ydDD9hnRfziI$y7.png,css,0,865.5999999998603,found match
https://m.media-amazon.com/images/S/sash/Um6FUNyHlup8DYZ.gif,css,0,856.1000000000931,found match
https://images-na.ssl-images-amazon.com/images/I/01suh3pFoYL.js?xcp,script,0,364.10000000009313,found match
https%3A%2F%2Fimages-na.ssl-images-amazon.com%2Fimages%2FI%2F11Y%2B5x%2BkkTL._RC%257C51fH61%2BExwL.js%2C11yKORv-GTL.js%2C11giXtZCwVL.js%2C01%2Bz%2BuIeJ-L.js%2C01VRMV3FBdL.js%2C21SDJtBU-PL.js%2C012FVc3131L.js%2C11rRjDLdAVL.js%2C513g-moecaL.js%2C11kWu3cNjYL.js%2C11aKqyRXooL.js%2C11OREnu1epL.js%2C11qVTZscrRL.js%2C21ssiLNIZvL.js%2C0190vxtlzcL.js%2C51%2BN26vFcBL.js%2C01JYHc2oIlL.js%2C31nfKXylf6L.js%2C01ezj5Rkz1L.js%2C11bEz2VIYrL.js%2C31o2NGTXThL.js%2C01rpauTep4L.js%2C013B7CZevpL.js_.js%3FAUIClients%2FAmazonUI,script,0,411.39999999990687,found match
https://images-na.ssl-images-amazon.com/images/I/51SrwqaWgEL.js?AUIClients/CardJsRuntimeBuzzCopyBuild,script,0,377.70000000018626,found match
https://www.amazon.com/ah/ajax/counter?ctr=desktop_ajax_atf&exp=1659956920102&rId=J5H4CWJW142514FKBBXW&mkId=ATVPDKIKX0DER&h=f74375b0ba5f97b283458ebfd6a84bff1eb13a1c9bd0b4268f30a85857a3e578,xmlhttprequest,320,324.89999999990687,new
https://m.media-amazon.com/images/I/71obCNAP0hL._AC_SY200_.jpg,img,0,104.0,found match
https://m.media-amazon.com/images/I/71s5VxWE6cL._AC_SY200_.jpg,img,0,159.5999999998603,found match
https://m.media-amazon.com/images/I/61cF5J0nBHL._AC_SY200_.jpg,img,0,141.0999999998603,found match
https://m.media-amazon.com/images/I/61WXvkV6mIL._AC_SY200_.jpg,img,0,153.89999999990687,found match
https://m.media-amazon.com/images/I/71toUmutApL._AC_SY200_.jpg,img,0,143.2999999995809,found match
https://m.media-amazon.com/images/I/91ktfa+F-TL._AC_SY200_.jpg,img,0,163.69999999995343,found match
https://m.media-amazon.com/images/I/818bmb2pRxL._AC_SY200_.jpg,img,0,153.00000000023283,found match
https://m.media-amazon.com/images/I/41qCpMHpc0L._AC_SY200_.jpg,img,0,151.50000000023283,found match
https://m.media-amazon.com/images/I/811jW-BHHIL._AC_SY200_.jpg,img,0,153.89999999990687,found match
https://m.media-amazon.com/images/I/61DeVisstoL._AC_SY200_.jpg,img,0,142.30000000004657,found match
https://m.media-amazon.com/images/I/41P+4YVru4L._AC_SY200_.jpg,img,0,154.4000000001397,found match
https://m.media-amazon.com/images/I/A1IXiTLAXRL._AC_SY200_.jpg,img,0,154.6999999997206,found match
https://m.media-amazon.com/images/I/71DPL34+BkL._AC_SY200_.jpg,img,0,156.50000000023283,found match
https://m.media-amazon.com/images/I/51AyJhBLeEL._AC_SY200_.jpg,img,0,165.30000000004657,found match
https://m.media-amazon.com/images/I/81OPY8BNRPL._AC_SY200_.jpg,img,0,147.20000000018626,found match
https://m.media-amazon.com/images/I/71eTXg+ZEUL._AC_SY200_.jpg,img,0,163.19999999995343,found match
https://m.media-amazon.com/images/I/71N2N7WM9-L._AC_SY200_.jpg,img,10569,315.5,new
https://m.media-amazon.com/images/I/91fp+HWjAlL._AC_SY200_.jpg,img,0,163.70000000018626,found match
https://m.media-amazon.com/images/I/71W5PeJzC5L._AC_SY200_.jpg,img,0,165.1999999997206,found match
https://m.media-amazon.com/images/I/71iQIF8+5EL._AC_SY200_.jpg,img,0,164.70000000018626,found match
https://m.media-amazon.com/images/I/51WOGGO6ahS._AC_SY200_.jpg,img,0,165.4000000001397,found match
https://m.media-amazon.com/images/I/71v0FHvc3mL._AC_SY200_.jpg,img,-103,249.5,found match
https://m.media-amazon.com/images/I/81ZPDLNcL8L._AC_SY200_.jpg,img,0,223.99999999976717,found match
https://m.media-amazon.com/images/I/81yam08hJVL._AC_SY200_.jpg,img,-92,225.5999999998603,found match
https://m.media-amazon.com/images/I/61gW9S3OHrL._AC_SY200_.jpg,img,0,222.90000000037253,found match
https://m.media-amazon.com/images/I/71NTHqsqemL._AC_SY200_.jpg,img,-221,225.9000000001397,found match
https://m.media-amazon.com/images/I/41v3TEUysAL._AC_SY200_.jpg,img,0,239.79999999981374,found match
https://m.media-amazon.com/images/I/31RfF3tfHZL._AC_SY200_.jpg,img,0,234.3000000002794,found match
https://m.media-amazon.com/images/I/61CJKRFhX2L._AC_SY200_.jpg,img,0,226.2000000004191,found match
https://m.media-amazon.com/images/I/71J-nynsFHL._AC_SY200_.jpg,img,-144,232.0,found match
https://m.media-amazon.com/images/I/71GJpDKTptL._AC_SY200_.jpg,img,9,222.89999999990687,found match
https://m.media-amazon.com/images/I/41Pz18PhNBL._AC_SY200_.jpg,img,0,245.00000000023283,found match
https://m.media-amazon.com/images/I/71S7YgslTKL._AC_SY200_.jpg,img,13641,314.10000000009313,new
https://m.media-amazon.com/images/I/61EVpThr0gL._AC_SY200_.jpg,img,0,235.79999999981374,found match
https://m.media-amazon.com/images/I/719XdplsTnL._AC_SY200_.jpg,img,0,226.20000000018626,found match
https://m.media-amazon.com/images/I/71sg5Tq7FnL._AC_SY200_.jpg,img,0,43.300000000046566,found match
https://m.media-amazon.com/images/I/81yl7p9LtWL._AC_SY200_.jpg,img,0,229.1999999997206,found match
https://m.media-amazon.com/images/I/71vy46A5DRL._AC_SY200_.jpg,img,0,226.60000000009313,found match
https://m.media-amazon.com/images/I/61-JvtMpnVL._AC_SY200_.jpg,img,0,225.89999999990687,found match
https://m.media-amazon.com/images/I/A1tUWtGQ4UL._AC_SY200_.jpg,img,13493,317.0,new
https://m.media-amazon.com/images/I/817uMWtBsaL._AC_SY200_.jpg,img,8017,315.89999999990687,new
https://m.media-amazon.com/images/I/41wgZeXn6XL._AC_SY200_.jpg,img,-11,42.699999999953434,found match
https://m.media-amazon.com/images/I/713xISrpZtL._AC_SY200_.jpg,img,5332,317.40000000037253,new
https://m.media-amazon.com/images/I/61fuWCJ3cRL._AC_SY200_.jpg,img,3299,313.0,new
https://m.media-amazon.com/images/I/314qP-UVXXL._AC_SY200_.jpg,img,0,56.299999999580905,found match
https://m.media-amazon.com/images/I/611ZD+L8D8L._AC_SY200_.jpg,img,0,55.200000000186265,found match
https://m.media-amazon.com/images/I/71vpCA4HZ5L._AC_SY200_.jpg,img,20,56.10000000009313,found match
https://m.media-amazon.com/images/I/71sy0LMdqYL._AC_SY200_.jpg,img,0,57.200000000186265,found match
https://m.media-amazon.com/images/I/81N9hDRLo+L._AC_SY200_.jpg,img,-198,49.300000000046566,found match
https://m.media-amazon.com/images/I/81t1dQnuAcS._AC_SY200_.jpg,img,0,50.0,found match
https://m.media-amazon.com/images/I/81N71w12lJL._AC_SY200_.jpg,img,17636,314.10000000009313,new
https://m.media-amazon.com/images/I/71Ycukkas0L._AC_SY200_.jpg,img,135,56.89999999990687,found match
https://m.media-amazon.com/images/I/71AepCQ9LzL._AC_SY200_.jpg,img,0,65.89999999990687,found match
https://m.media-amazon.com/images/I/71OygKIIQrL._AC_SY200_.jpg,img,0,54.800000000046566,found match
https://m.media-amazon.com/images/I/81C8Z5Lv+yS._AC_SY200_.jpg,img,-142,64.4000000001397,found match
https://m.media-amazon.com/images/I/61KRwYQ247L._AC_SY200_.jpg,img,0,55.200000000186265,found match
https://m.media-amazon.com/images/I/71-fUK1HwzL._AC_SY200_.jpg,img,0,-147.20000000018626,found match
https://m.media-amazon.com/images/I/61TiR+2eQ7L._AC_SY200_.jpg,img,0,55.8000000002794,found match
https://m.media-amazon.com/images/I/716err-TVSL._AC_SY200_.jpg,img,0,97.3000000002794,found match
https://m.media-amazon.com/images/I/718gFrWuDhL._AC_SY200_.jpg,img,-13,99.60000000032596,found match
https://m.media-amazon.com/images/I/911kIJJ+IhL._AC_SY200_.jpg,img,0,98.99999999976717,found match
https://m.media-amazon.com/images/I/61nuzKfqEiL._AC_SY200_.jpg,img,104,-150.00000000023283,found match
https://m.media-amazon.com/images/I/71efKAEbFqL._AC_SY200_.jpg,img,8251,316.20000000018626,new
https://m.media-amazon.com/images/I/51jyO7XvhJL._AC_SY200_.jpg,img,0,-151.39999999967404,found match
https://m.media-amazon.com/images/I/71OXN4dUUwL._AC_SY200_.jpg,img,4141,315.89999999990687,new
https://m.media-amazon.com/images/I/81er5U4w5nL._AC_SY200_.jpg,img,-66,-152.80000000004657,found match
https://m.media-amazon.com/images/I/61smKDrU19L._AC_SY200_.jpg,img,0,-150.4000000001397,found match
https://m.media-amazon.com/images/I/71ozPFxkMTL._AC_SY200_.jpg,img,0,-364.99999999976717,found match
https://m.media-amazon.com/images/I/91WJjJJI1uL._AC_SY200_.jpg,img,-100,-365.10000000009313,found match
https://m.media-amazon.com/images/I/71A92MS86iL._AC_SY200_.jpg,img,-35,-215.8000000002794,found match
https://m.media-amazon.com/images/I/81aBEXy7zfL._AC_SY200_.jpg,img,0,-177.90000000037253,found match
https://m.media-amazon.com/images/I/71RAJZm38IL._AC_SY200_.jpg,img,0,-177.10000000009313,found match
https://m.media-amazon.com/images/I/51GcKWscRGL._AC_SY200_.jpg,img,0,-177.6999999997206,found match
https://m.media-amazon.com/images/I/61cfgUUgxfL._AC_SY200_.jpg,img,160,-178.09999999962747,found match
https://m.media-amazon.com/images/I/81hVWhZmfDL._AC_SY200_.jpg,img,0,-213.00000000023283,found match
https://m.media-amazon.com/images/I/81vvbyUCEIL._AC_SY200_.jpg,img,0,-212.69999999995343,found match
https://m.media-amazon.com/images/I/61igt5bQrVL._AC_SY200_.jpg,img,0,154.79999999981374,found match
https://m.media-amazon.com/images/I/61iQStFCuqL._AC_SY200_.jpg,img,0,164.39999999990687,found match
https://m.media-amazon.com/images/I/71pyEuocqGL._AC_SY200_.jpg,img,0,166.29999999981374,found match
https://m.media-amazon.com/images/I/71pSf0U3VEL._AC_SY200_.jpg,img,0,168.39999999990687,found match
https://m.media-amazon.com/images/I/41vhPGnLpcL._AC_SY200_.jpg,img,0,164.49999999976717,found match
https://m.media-amazon.com/images/I/51YM3bASHDL._AC_SY200_.jpg,img,0,170.19999999995343,found match
https://m.media-amazon.com/images/I/91uxrAJV31L._AC_SY200_.jpg,img,0,166.4000000001397,found match
https://m.media-amazon.com/images/I/71N+ot6tNoL._AC_SY200_.jpg,img,-142,161.5,found match
https://m.media-amazon.com/images/I/81Pt9XY+SRS._AC_SY200_.jpg,img,0,-261.40000000037253,found match
https://m.media-amazon.com/images/I/71ZvCIa+95L._AC_SY200_.jpg,img,0,245.80000000004657,found match
https://m.media-amazon.com/images/I/91-Qm7whvoL._AC_SY200_.jpg,img,0,249.10000000009313,found match
https://m.media-amazon.com/images/I/51JvrrMtABL._AC_SY200_.jpg,img,6,247.49999999976717,found match
https://m.media-amazon.com/images/I/31ic4Ur6CDL._AC_SY200_.jpg,img,-65,243.10000000009313,found match
https://m.media-amazon.com/images/I/81hInrBDwpL._AC_SY200_.jpg,img,0,244.9000000001397,found match
